customer_id,date_of_birth,region_id
C05970,1948-11-30,6
C05971,1964-12-18,16
C05972,1997-06-05,17
C05973,1957-04-05,8
C05974,1959-05-20,15
C05975,1983-04-30,19
C05976,1949-02-09,12
C05977,2005-07-05,11
C05978,1997-08-21,19
C05979,1975-10-16,4
C05980,1979-04-25,2
C05981,1961-12-06,12
C05982,2005-09-22,11
C05983,1953-01-20,11
C05984,2002-02-14,4
C05985,1992-01-25,12
C05986,2005-07-31,19
C05987,1977-04-09,19
C05988,1955-09-06,17
C05989,1969-07-02,11
C05990,1956-03-29,19
C05991,2002-12-30,16
C05992,1974-03-03,19
C05993,1974-02-02,12
C05994,1979-11-15,12
C05995,2003-01-31,20
C05996,1965-09-10,21
C05997,1978-10-17,19
C05998,1963-06-01,19
C05999,1980-03-15,10
C06000,1998-10-10,11
C06001,1969-10-08,19
C06002,1993-03-20,12
C06003,1958-03-25,11
C06004,1980-01-08,12
C06005,1999-03-16,18
C06006,1949-06-04,18
C06007,1978-03-14,14
C06008,2004-11-10,21
C06009,1965-12-13,19
C06010,1996-10-13,19
C06011,1959-05-23,19
C06012,1952-05-10,10
C06013,1954-08-29,2
C06014,1973-09-20,8
C06015,1975-06-28,21
C06016,1969-08-13,5
C06017,2001-03-29,20
C06018,1976-11-30,11
C06019,1980-12-05,19
C06020,1995-11-10,12
C06021,1985-08-25,17
C06022,1947-06-28,19
C06023,1946-11-08,9
C06024,1997-02-14,9
C06025,1998-01-31,12
C06026,1990-06-01,20
C06027,1957-08-13,19
C06028,1993-08-21,19
C06029,1968-08-23,12
C06030,1999-12-25,14
C06031,1966-03-20,11
C06032,1984-05-28,14
C06033,1970-07-12,1
C06034,1992-10-19,12
C06035,1965-01-09,7
C06036,2000-05-29,19
C06037,1967-07-20,4
C06038,1956-10-07,9
C06039,1995-02-12,19
C06040,1949-04-18,12
C06041,1977-08-03,11
C06042,1995-10-01,17
C06043,1983-03-17,12
C06044,1998-09-15,14
C06045,1968-10-29,12
C06046,1964-03-23,11
C06047,1992-06-09,19
C06048,1976-04-15,12
C06049,1950-01-25,12
C06050,1951-10-26,2
C06051,1979-01-30,11
C06052,1960-06-24,11
C06053,1980-06-11,6
C06054,1990-02-02,21
C06055,1947-03-23,4
C06056,1976-12-18,16
C06057,1977-04-02,14
C06058,1981-09-01,11
C06059,1960-05-03,11
C06060,1960-03-31,2
C06061,1987-10-14,21
C06062,1985-01-15,15
C06063,1979-05-15,16
C06064,1977-05-03,18
C06065,1992-10-17,4
C06066,1967-01-01,19
C06067,1973-07-26,4
C06068,1991-05-26,12
C06069,1993-09-08,19
C06070,1996-09-20,19
C06071,1953-10-29,1
C06072,1987-03-18,12
C06073,1995-12-11,19
C06074,1973-10-04,12
C06075,1990-05-23,9
C06076,2003-10-21,9
C06077,1983-07-15,10
C06078,1976-09-30,13
C06079,1976-11-13,20
C06080,1983-01-07,12
C06081,1982-05-21,11
C06082,1958-09-21,11
C06083,1987-12-02,19
C06084,1995-03-25,20
C06085,2000-01-10,19
C06086,1974-06-04,19
C06087,1967-04-18,1
C06088,2000-09-22,19
C06089,1969-01-15,11
C06090,2006-09-04,12
C06091,1987-08-03,4
C06092,1964-09-08,4
C06093,1990-12-28,21
C06094,1975-01-27,4
C06095,1994-11-03,19
C06096,1964-07-28,8
C06097,2003-11-30,21
C06098,1961-08-30,16
C06099,1992-10-14,19
C06100,1961-03-15,7
C06101,1986-09-05,19
C06102,1962-10-19,11
C06103,1989-10-21,11
C06104,1957-12-02,19
C06105,1999-09-12,11
C06106,1998-02-22,19
C06107,1979-12-20,4
C06108,2001-04-06,10
C06109,1999-01-08,19
C06110,1954-08-01,17
C06111,1956-10-25,18
C06112,1988-04-26,13
C06113,1956-11-12,17
C06114,1975-09-15,12
C06115,1986-05-13,21
C06116,1967-03-24,19
C06117,1966-01-21,11
C06118,1952-10-11,11
C06119,1987-02-13,15
C06120,1966-02-15,12
C06121,2003-06-27,10
C06122,1999-08-20,1
C06123,2001-10-31,6
C06124,1949-11-30,9
C06125,1956-05-05,5
C06126,1967-01-11,11
C06127,1978-09-07,19
C06128,1987-07-03,12
C06129,1995-08-06,8
C06130,1991-06-26,12
C06131,1990-11-30,5
C06132,1970-11-13,16
C06133,1980-01-12,12
C06134,2006-05-07,19
C06135,2001-09-24,19
C06136,1997-02-16,12
C06137,1982-10-23,14
C06138,1948-12-04,12
C06139,1966-09-14,13
C06140,1947-01-02,12
C06141,1974-10-08,7
C06142,1986-07-02,7
C06143,2000-07-30,20
C06144,1958-12-07,15
C06145,1967-06-01,15
C06146,1998-03-06,11
C06147,1975-11-28,21
C06148,1973-12-19,8
C06149,1963-10-23,21
C06150,1959-03-14,5
C06151,1978-01-15,6
C06152,1981-04-20,13
C06153,2005-06-10,11
C06154,2001-12-28,19
C06155,1992-12-19,18
C06156,2003-02-23,14
C06157,1962-02-01,13
C06158,1961-10-19,2
C06159,2000-02-01,12
C06160,1950-02-09,5
C06161,1996-02-28,18
C06162,1985-02-21,17
C06163,1995-12-31,12
C06164,1984-02-29,7
C06165,1993-02-13,14
C06166,1973-09-17,11
C06167,1987-05-28,19
C06168,1953-10-18,10
C06169,2005-05-02,11
C06170,1992-02-05,11
C06171,2006-08-19,8
C06172,1964-07-11,12
C06173,2005-06-10,21
C06174,1959-11-28,14
C06175,1979-02-10,15
C06176,1974-09-14,11
C06177,1973-06-23,13
C06178,1993-12-03,11
C06179,1992-12-30,12
C06180,1986-08-22,12
C06181,1981-06-20,18
C06182,1998-05-06,6
C06183,1995-12-26,12
C06184,1947-03-01,19
C06185,2002-12-23,11
C06186,1956-06-20,9
C06187,1964-07-25,19
C06188,1990-11-30,14
C06189,1999-11-15,12
C06190,2000-03-25,12
C06191,1965-10-07,12
C06192,1965-08-09,12
C06193,1969-11-10,21
C06194,1957-05-22,11
C06195,1966-05-31,19
C06196,1998-06-07,21
C06197,2001-04-13,12
C06198,1959-07-22,12
C06199,1992-09-08,4
C06200,2005-09-22,12
C06201,1966-05-11,2
C06202,1990-03-26,11
C06203,1953-09-03,17
C06204,1967-11-01,8
C06205,1994-01-08,12
C06206,1952-02-18,11
C06207,1995-03-11,5
C06208,1989-07-08,19
C06209,1984-05-27,8
C06210,2002-12-03,12
C06211,1979-12-08,19
C06212,1997-02-10,17
C06213,1991-04-27,16
C06214,1984-04-18,5
C06215,1964-08-27,12
C06216,1959-06-24,12
C06217,2001-01-16,20
C06218,1988-03-27,20
C06219,1983-09-03,6
C06220,1992-10-02,11
C06221,1947-04-14,2
C06222,1971-01-13,20
C06223,1995-08-29,5
C06224,1986-06-24,15
C06225,1995-02-13,12
C06226,1965-03-16,19
C06227,1994-03-11,16
C06228,1954-01-30,12
C06229,1961-12-26,19
C06230,1990-01-31,21
C06231,1978-03-24,20
C06232,1958-06-08,19
C06233,1972-04-05,17
C06234,1994-02-21,19
C06235,1989-02-19,8
C06236,1950-06-12,12
C06237,1969-02-10,15
C06238,1970-03-23,8
C06239,1961-04-29,19
C06240,1953-12-01,12
C06241,1948-06-13,4
C06242,1993-08-05,1
C06243,1972-11-27,17
C06244,1963-09-25,19
C06245,1966-12-09,12
C06246,1981-04-09,5
C06247,1993-01-02,4
C06248,1956-06-06,15
C06249,1964-10-04,8
C06250,1994-04-07,16
C06251,1976-09-27,14
C06252,1995-11-06,7
C06253,1985-04-14,19
C06254,2004-11-02,12
C06255,1990-12-22,11
C06256,1974-01-28,19
C06257,1977-02-17,19
C06258,1961-12-26,12
C06259,1946-11-29,19
C06260,1999-11-05,11
C06261,1998-11-30,11
C06262,1955-10-12,20
C06263,1992-08-05,12
C06264,1956-03-11,19
C06265,1954-05-30,19
C06266,1976-10-19,19
C06267,1957-07-24,11
C06268,1995-05-15,9
C06269,1982-07-30,9
C06270,1967-05-19,19
C06271,1983-07-11,11
C06272,1955-11-13,21
C06273,2003-08-01,19
C06274,1974-02-04,18
C06275,1976-10-29,12
C06276,1968-06-05,16
C06277,1993-09-13,12
C06278,1981-12-24,11
C06279,1953-07-21,11
C06280,2001-01-26,12
C06281,1959-04-03,17
C06282,1978-06-28,11
C06283,1964-11-02,12
C06284,1966-04-14,19
C06285,1991-11-23,19
C06286,1972-06-25,16
C06287,1951-06-12,1
C06288,1991-02-24,14
C06289,1957-11-14,12
C06290,1976-07-17,19
C06291,1998-12-03,19
C06292,1990-08-17,16
C06293,1960-01-31,19
C06294,1981-10-17,17
C06295,1950-01-10,10
C06296,1949-11-11,3
C06297,1988-02-13,12
C06298,2001-01-08,12
C06299,1962-02-22,21
C06300,1990-08-18,11
C06301,1961-11-11,12
C06302,1989-11-22,21
C06303,1978-03-27,21
C06304,1967-12-04,12
C06305,1991-03-14,7
C06306,1985-02-10,12
C06307,1985-04-23,1
C06308,1981-09-16,12
C06309,1972-01-12,20
C06310,1952-03-24,12
C06311,1991-05-25,2
C06312,1974-04-25,5
C06313,1961-10-01,11
C06314,1985-08-01,11
C06315,1984-12-04,7
C06316,1951-04-21,12
C06317,1966-05-21,19
C06318,1978-01-08,17
C06319,1964-01-18,6
C06320,2005-06-03,19
C06321,1975-05-27,8
C06322,1978-12-26,11
C06323,1979-02-05,19
C06324,1985-09-01,20
C06325,1998-12-13,7
C06326,1996-11-27,17
C06327,1954-09-07,21
C06328,1988-01-10,11
C06329,1974-12-12,16
C06330,2005-01-08,6
C06331,2004-11-26,19
C06332,1961-10-10,21
C06333,1972-09-28,12
C06334,1976-02-02,12
C06335,1997-07-19,19
C06336,1970-12-14,11
C06337,2001-07-04,11
C06338,1993-06-01,11
C06339,1978-02-20,11
C06340,1991-03-21,11
C06341,1992-06-03,4
C06342,1968-12-04,12
C06343,1966-06-03,15
C06344,1948-08-06,9
C06345,1984-02-22,19
C06346,2001-10-27,6
C06347,1981-10-01,21
C06348,1960-07-19,12
C06349,1973-10-28,12
C06350,1971-04-12,12
C06351,2004-05-14,19
C06352,1980-03-04,12
C06353,2001-09-16,12
C06354,1971-09-25,19
C06355,1960-08-07,11
C06356,1953-05-31,8
C06357,1977-08-09,11
C06358,1974-09-06,19
C06359,1948-10-15,12
C06360,1968-07-09,11
C06361,2006-06-30,20
C06362,1972-01-01,7
C06363,1994-11-26,19
C06364,1980-05-19,18
C06365,1979-02-12,20
C06366,1980-03-14,19
C06367,1986-10-26,19
C06368,2000-06-08,15
C06369,1977-02-26,19
C06370,1949-05-04,11
C06371,1963-04-21,12
C06372,1990-03-02,21
C06373,1953-08-13,12
C06374,1955-02-15,7
C06375,1994-11-07,11
C06376,2002-03-11,16
C06377,1963-11-01,16
C06378,1955-07-14,19
C06379,1956-05-16,10
C06380,1960-06-19,10
C06381,1976-09-07,2
C06382,1980-05-15,12
C06383,2005-10-26,3
C06384,1992-10-29,11
C06385,1977-05-16,12
C06386,1962-05-22,20
C06387,1972-02-25,12
C06388,1968-04-24,9
C06389,1984-05-06,12
C06390,1977-05-02,11
C06391,1995-01-21,5
C06392,1989-06-07,19
C06393,1964-08-28,21
C06394,1963-12-02,5
C06395,1959-05-22,19
C06396,1983-04-28,19
C06397,1974-08-27,21
C06398,1990-10-04,12
C06399,1984-06-23,12
C06400,1950-06-30,19
C06401,1968-08-22,9
C06402,1955-12-30,12
C06403,1992-07-30,12
C06404,1953-04-17,19
C06405,2002-05-06,5
C06406,1955-08-27,11
C06407,1991-02-24,19
C06408,1983-01-27,12
C06409,1975-09-22,21
C06410,1950-11-28,7
C06411,2002-12-30,21
C06412,1985-11-21,2
C06413,1957-02-27,5
C06414,1989-07-08,19
C06415,1995-09-07,14
C06416,1988-09-17,14
C06417,1989-09-29,12
C06418,1948-03-10,19
C06419,1968-05-04,7
C06420,1975-05-10,8
C06421,1957-03-20,19
C06422,1972-11-12,16
C06423,2005-01-04,12
C06424,1985-05-08,12
C06425,1983-06-22,12
C06426,1993-04-12,19
C06427,1950-05-06,12
C06428,1970-08-30,5
C06429,1991-07-05,5
C06430,1978-03-16,13
C06431,1968-08-08,12
C06432,1948-10-31,9
C06433,1959-12-03,12
C06434,1979-02-14,12
C06435,1969-02-05,11
C06436,1977-02-15,19
C06437,1981-07-22,12
C06438,1993-01-01,11
C06439,1994-07-08,14
C06440,1974-05-01,19
C06441,1989-07-29,20
C06442,2005-08-03,20
C06443,1971-05-15,7
C06444,2003-07-12,11
C06445,1975-11-15,15
C06446,1971-11-07,12
C06447,1961-08-27,5
C06448,1977-03-22,18
C06449,2005-11-13,7
C06450,1973-08-28,11
C06451,1949-07-28,19
C06452,1950-05-29,12
C06453,1988-04-26,9
C06454,1985-07-25,13
C06455,1947-10-05,12
C06456,1994-10-09,12
C06457,1978-05-06,9
C06458,1987-01-12,12
C06459,2003-12-26,5
C06460,1982-09-25,11
C06461,1985-05-19,12
C06462,1964-11-10,13
C06463,1951-10-18,12
C06464,1985-03-14,7
C06465,1947-05-27,14
C06466,2005-12-03,19
C06467,1976-09-14,21
C06468,2004-03-21,7
C06469,1961-09-04,19
C06470,1970-06-01,11
C06471,1963-11-14,11
C06472,1949-04-13,18
C06473,1971-09-03,12
C06474,1951-11-18,10
C06475,1965-04-16,4
C06476,1957-02-01,13
C06477,1976-07-15,4
C06478,1993-10-25,19
C06479,1978-04-22,17
C06480,1996-06-16,19
C06481,1978-11-13,19
C06482,1974-12-21,12
C06483,1980-08-08,11
C06484,2002-11-23,12
C06485,1994-01-05,21
C06486,1974-10-26,10
C06487,1950-04-03,12
C06488,1984-05-27,19
C06489,1989-11-18,12
C06490,1968-12-02,12
C06491,1978-06-03,11
C06492,1982-12-17,12
C06493,1987-04-19,16
C06494,1995-12-02,12
C06495,1961-03-23,12
C06496,1997-10-17,12
C06497,1988-08-04,21
C06498,2005-07-23,12
C06499,1993-11-16,11
C06500,1964-02-22,11
C06501,1992-04-17,12
C06502,1996-02-18,14
C06503,1973-10-26,20
C06504,2006-03-07,11
C06505,1996-10-16,1
C06506,1961-01-14,19
C06507,1970-11-01,19
C06508,1960-07-16,19
C06509,1960-01-13,20
C06510,1966-10-08,12
C06511,2003-02-06,12
C06512,1967-12-12,7
C06513,1948-01-21,18
C06514,1948-03-11,12
C06515,1972-03-05,11
C06516,1998-11-13,19
C06517,1951-04-24,11
C06518,1969-11-20,14
C06519,1959-01-13,21
C06520,1993-11-17,12
C06521,2000-09-12,13
C06522,1998-08-20,12
C06523,1965-01-11,19
C06524,1997-04-12,4
C06525,2005-03-03,19
C06526,1961-08-22,19
C06527,2002-08-13,11
C06528,1949-03-22,12
C06529,1987-07-28,12
C06530,1959-04-17,21
C06531,1973-04-04,19
C06532,1958-11-29,16
C06533,1960-03-26,1
C06534,2001-11-06,7
C06535,2006-07-14,11
C06536,1993-10-28,3
C06537,1966-06-03,19
C06538,1959-03-20,19
C06539,1976-07-01,15
C06540,1976-10-25,19
C06541,2000-10-07,1
C06542,1957-01-26,6
C06543,1948-07-15,19
C06544,1985-07-19,3
C06545,1972-12-16,11
C06546,2000-11-13,20
C06547,1979-04-10,1
C06548,1974-02-11,11
C06549,1996-06-27,13
C06550,1987-04-11,18
C06551,1982-01-10,11
C06552,1980-04-23,11
C06553,1978-09-15,2
C06554,2003-05-24,17
C06555,1970-08-02,20
C06556,1971-01-29,12
C06557,1985-04-04,1
C06558,2004-01-08,21
C06559,1965-08-13,12
C06560,1949-09-11,4
C06561,1994-09-17,4
C06562,1983-09-25,11
C06563,2001-04-10,12
C06564,1977-07-09,12
C06565,1992-07-11,1
C06566,1982-09-28,12
C06567,1964-09-24,5
C06568,1981-04-27,5
C06569,1984-03-25,4
C06570,1989-01-02,12
C06571,1978-02-28,7
C06572,2003-01-03,18
C06573,2005-01-11,11
C06574,1948-01-18,12
C06575,2003-06-02,12
C06576,1964-07-10,20
C06577,1961-03-14,19
C06578,1984-04-12,2
C06579,1983-01-07,12
C06580,1973-06-05,19
C06581,1957-02-15,19
C06582,1957-11-17,12
C06583,1968-05-10,16
C06584,1993-03-21,11
C06585,1964-08-09,4
C06586,1982-02-05,18
C06587,1972-03-25,21
C06588,2003-05-30,11
C06589,1995-02-12,1
C06590,1969-04-11,19
C06591,1977-10-19,5
C06592,1983-01-14,15
C06593,1983-09-13,12
C06594,1949-11-15,19
C06595,1971-06-27,21
C06596,1989-02-08,12
C06597,1992-02-03,15
C06598,2000-07-16,12
C06599,1959-11-10,12
C06600,1974-05-02,12
C06601,1975-11-02,8
C06602,1975-10-16,21
C06603,1987-11-29,19
C06604,1960-11-25,19
C06605,1975-06-07,21
C06606,1994-01-05,1
C06607,2000-05-29,12
C06608,1980-06-04,19
C06609,1961-08-27,9
C06610,1987-10-17,12
C06611,1955-10-31,12
C06612,1966-09-22,21
C06613,1998-03-30,19
C06614,2003-07-31,12
C06615,1991-12-03,14
C06616,1965-07-27,12
C06617,1994-09-30,16
C06618,1990-02-05,19
C06619,1975-04-22,12
C06620,1969-12-11,12
C06621,1998-07-08,18
C06622,1991-08-28,12
C06623,1977-05-14,10
C06624,1980-11-21,13
C06625,1958-03-18,12
C06626,1993-08-22,19
C06627,1949-06-02,5
C06628,1964-02-02,10
C06629,1976-04-21,15
C06630,1963-10-09,3
C06631,1987-07-07,19
C06632,1995-02-26,20
C06633,1964-02-24,11
C06634,1975-02-19,14
C06635,1968-03-11,12
C06636,1986-12-06,13
C06637,1948-11-26,18
C06638,1972-01-29,7
C06639,1995-11-27,13
C06640,1976-08-29,20
C06641,1963-07-05,12
C06642,1962-09-03,5
C06643,1980-04-07,2
C06644,1956-05-14,8
C06645,1989-02-07,14
C06646,1990-05-18,11
C06647,1955-10-18,19
C06648,1958-05-05,11
C06649,1967-09-02,12
C06650,1956-09-16,12
C06651,1999-08-17,19
C06652,1950-06-29,9
C06653,1988-02-10,15
C06654,1999-06-01,19
C06655,1995-07-02,5
C06656,1990-12-09,4
C06657,1996-01-27,12
C06658,1988-06-23,12
C06659,2001-06-10,19
C06660,1991-04-21,12
C06661,1977-03-23,19
C06662,1987-08-05,10
C06663,1981-10-14,2
C06664,1965-03-29,5
C06665,1949-07-16,4
C06666,1968-06-23,12
C06667,1982-12-31,11
C06668,1968-07-27,3
C06669,1995-01-12,21
C06670,1996-12-25,12
C06671,1987-02-21,4
C06672,1955-12-21,19
C06673,1994-02-03,19
C06674,2002-07-14,12
C06675,1998-11-06,7
C06676,1955-12-11,17
C06677,1970-01-25,19
C06678,1994-09-05,5
C06679,1973-12-23,4
C06680,1978-09-28,11
C06681,1963-09-24,5
C06682,1993-06-03,21
C06683,1957-04-01,7
C06684,1987-04-30,19
C06685,1966-08-09,21
C06686,2004-07-12,11
C06687,1987-03-24,13
C06688,1991-02-20,12
C06689,1972-07-28,11
C06690,2002-01-22,12
C06691,1968-03-05,4
C06692,2000-10-03,21
C06693,1964-11-19,5
C06694,1946-10-11,14
C06695,1981-03-10,14
C06696,1964-02-23,7
C06697,1962-09-06,17
C06698,1989-12-25,9
C06699,1952-01-05,20
C06700,1986-12-22,12
C06701,1975-12-08,12
C06702,1962-11-05,15
C06703,1985-07-03,11
C06704,1986-06-24,11
C06705,1977-06-04,14
C06706,1956-04-15,12
C06707,1947-05-29,11
C06708,1977-12-05,2
C06709,1970-09-21,12
C06710,1946-11-30,17
C06711,1993-08-24,13
C06712,1997-08-17,11
C06713,1964-07-13,12
C06714,1955-06-27,3
C06715,1954-01-09,12
C06716,1991-05-03,12
C06717,1992-09-27,16
C06718,1991-05-19,19
C06719,1999-08-29,19
C06720,1984-02-01,12
C06721,1971-01-06,17
C06722,2006-03-08,11
C06723,1955-12-08,18
C06724,1987-03-22,12
C06725,1976-08-07,13
C06726,1999-04-14,10
C06727,1981-10-26,3
C06728,1992-07-25,4
C06729,1955-12-11,21
C06730,1960-07-30,11
C06731,1974-04-08,18
C06732,1996-01-31,5
C06733,1949-06-17,19
C06734,1987-10-12,12
C06735,1998-05-05,12
C06736,1974-10-01,12
C06737,1948-02-10,11
C06738,2004-06-29,15
C06739,1999-08-04,7
C06740,1956-07-19,11
C06741,1993-03-12,15
C06742,2001-05-08,14
C06743,1977-05-07,2
C06744,1961-06-04,16
C06745,1981-02-23,12
C06746,1958-10-17,12
C06747,1969-03-07,12
C06748,2002-11-09,19
C06749,1958-11-04,12
C06750,1986-01-27,19
C06751,1987-11-16,1
C06752,1974-04-21,18
C06753,1990-09-21,20
C06754,1994-03-20,16
C06755,2003-10-08,14
C06756,1981-06-04,12
C06757,1951-01-26,12
C06758,1980-10-01,8
C06759,1954-09-21,11
C06760,1991-04-09,16
C06761,1983-06-28,20
C06762,1993-09-23,12
C06763,2001-09-03,15
C06764,1990-07-06,12
C06765,1970-04-27,12
C06766,1959-10-27,18
C06767,1956-03-25,16
C06768,1998-04-27,12
C06769,1954-06-25,20
C06770,1991-06-11,18
C06771,1992-03-10,12
C06772,1947-12-12,13
C06773,1967-11-29,19
C06774,1991-12-05,20
C06775,1986-11-18,7
C06776,1983-01-27,12
C06777,1967-03-03,19
C06778,1979-04-16,19
C06779,1951-05-26,11
C06780,2003-07-21,12
C06781,1982-06-02,18
C06782,1974-12-16,19
C06783,1980-11-28,2
C06784,1985-11-12,17
C06785,1964-08-26,15
C06786,1961-06-01,16
C06787,1954-06-16,16
C06788,1954-09-29,19
C06789,1960-09-28,19
C06790,1972-10-11,19
C06791,1950-10-09,19
C06792,1988-10-02,12
C06793,1990-01-06,7
C06794,1985-04-05,12
C06795,1978-12-17,13
C06796,1991-02-11,12
C06797,1952-07-09,17
C06798,1989-09-01,11
C06799,1995-09-21,12
C06800,1979-02-12,5
C06801,2002-03-29,12
C06802,1993-02-27,15
C06803,1995-01-06,21
C06804,1980-04-30,21
C06805,1990-11-13,2
C06806,1955-07-06,11
C06807,1968-03-25,2
C06808,1985-04-16,8
C06809,1986-01-22,21
C06810,1985-08-07,11
C06811,1967-12-14,12
C06812,2003-11-13,12
C06813,2003-07-08,12
C06814,1956-09-26,20
C06815,1979-09-06,19
C06816,1998-09-26,12
C06817,1998-06-13,13
C06818,1954-05-01,6
C06819,1960-02-26,12
C06820,1968-03-23,11
C06821,1979-06-09,11
C06822,1975-04-07,19
C06823,1960-03-05,14
C06824,1961-07-09,17
C06825,1992-03-10,8
C06826,1961-01-21,13
C06827,1996-05-08,21
C06828,1999-02-21,7
C06829,1965-04-29,12
C06830,1984-01-02,17
C06831,1957-05-21,12
C06832,1997-09-05,2
C06833,1980-07-28,8
C06834,1953-09-18,14
C06835,1952-02-24,12
C06836,2000-12-15,11
C06837,1982-02-27,19
C06838,1973-05-16,4
C06839,2001-01-02,19
C06840,1961-07-30,11
C06841,1961-04-19,12
C06842,1995-08-11,17
C06843,1998-08-24,4
C06844,1995-06-03,7
C06845,1957-09-09,12
C06846,1995-06-01,19
C06847,1981-12-15,15
C06848,1984-09-14,11
C06849,1978-03-17,8
C06850,2005-03-29,18
C06851,1994-02-19,12
C06852,1959-12-03,1
C06853,1953-04-24,12
C06854,1966-10-19,12
C06855,2006-08-07,6
C06856,1983-08-31,11
C06857,1964-03-19,15
C06858,1984-07-08,11
C06859,1958-07-05,20
C06860,1968-08-16,11
C06861,2005-02-02,12
C06862,1958-08-17,4
C06863,1958-09-03,12
C06864,2004-04-21,11
C06865,1979-12-14,11
C06866,1983-12-16,12
C06867,1990-06-14,12
C06868,1994-05-13,19
C06869,1975-01-08,13
C06870,1959-05-18,8
C06871,1976-03-25,11
C06872,1996-06-21,7
C06873,1972-03-22,19
C06874,1987-05-24,2
C06875,1949-01-03,12
C06876,1984-01-27,19
C06877,1997-02-24,21
C06878,1995-05-01,5
C06879,1966-07-04,11
C06880,1985-02-28,21
C06881,1962-10-13,12
C06882,1998-10-22,11
C06883,1982-02-06,12
C06884,1975-04-26,12
C06885,1949-07-19,10
C06886,1952-01-15,21
C06887,1998-09-28,5
C06888,1990-06-26,14
C06889,1995-07-25,2
C06890,1978-02-01,13
C06891,1981-05-29,7
C06892,1956-05-07,5
C06893,1950-12-16,2
C06894,1986-01-03,20
C06895,1976-02-23,14
C06896,1959-12-13,20
C06897,1960-09-15,19
C06898,2004-01-02,10
C06899,1990-07-03,17
C06900,1986-03-30,11
C06901,1996-05-09,19
C06902,1997-02-03,11
C06903,2005-06-27,5
C06904,1961-10-05,12
C06905,1987-01-04,12
C06906,2006-01-01,12
C06907,1996-11-11,16
C06908,1948-09-20,12
C06909,1952-08-02,12
C06910,1976-07-15,21
C06911,1987-11-10,5
C06912,1951-10-22,6
C06913,2001-06-21,19
C06914,1998-04-28,13
C06915,1989-09-26,6
C06916,1992-05-05,12
C06917,1989-08-17,10
C06918,1955-07-05,12
C06919,1975-01-14,19
C06920,1990-10-08,12
C06921,1954-01-25,17
C06922,2005-11-30,12
C06923,1994-06-24,12
C06924,1980-02-19,4
C06925,1973-09-14,12
C06926,2004-04-06,15
C06927,1982-05-03,19
C06928,1965-05-30,5
C06929,1965-12-18,7
C06930,1966-10-05,17
C06931,1981-11-28,2
C06932,2000-06-22,3
C06933,1989-09-15,12
C06934,2001-09-10,14
C06935,1948-03-15,12
C06936,1972-09-13,11
C06937,1984-02-14,2
C06938,1964-02-12,19
C06939,1981-07-22,15
C06940,1986-12-13,11
C06941,1950-08-15,21
C06942,1956-02-11,19
C06943,1969-09-23,15
C06944,2004-12-16,19
C06945,1977-03-27,12
C06946,1965-09-15,5
C06947,1992-12-31,7
C06948,1991-11-30,12
C06949,1961-08-25,19
C06950,2001-12-30,14
C06951,1961-11-29,4
C06952,1979-06-08,13
C06953,1983-01-27,11
C06954,2006-01-25,20
C06955,1961-01-04,8
C06956,1990-09-12,20
C06957,1975-08-29,19
C06958,1967-06-07,17
C06959,1965-10-27,21
C06960,1949-08-02,12
C06961,1973-09-30,1
C06962,1990-04-21,15
C06963,1949-02-02,11
C06964,1970-03-09,14
C06965,1989-01-20,12
C06966,1999-07-06,21
C06967,1948-11-20,19
C06968,1988-10-01,12
C06969,1968-05-01,21
C06970,1979-04-30,12
C06971,2000-04-17,19
C06972,1973-02-22,2
C06973,2004-04-06,11
C06974,1982-10-01,12
C06975,1977-12-29,12
C06976,1988-07-24,1
C06977,1963-11-06,5
C06978,1954-09-24,11
C06979,1964-12-09,17
C06980,2005-05-23,6
C06981,1994-10-03,12
C06982,1972-01-11,12
C06983,1950-10-14,7
C06984,1957-08-15,8
C06985,1947-03-24,5
C06986,1985-05-08,19
C06987,1987-09-25,12
C06988,1974-08-05,15
C06989,1992-10-25,5
C06990,2002-08-19,10
C06991,1949-10-02,19
C06992,1999-04-23,19
C06993,1995-06-28,12
C06994,1991-12-03,19
C06995,1953-01-26,12
C06996,1981-07-20,19
C06997,1969-09-30,12
C06998,1955-04-15,12
C06999,1989-12-14,12
C07000,1974-11-03,12
C07001,2005-10-22,21
C07002,1998-10-18,10
C07003,1947-04-05,7
C07004,1967-03-05,19
C07005,1986-04-29,12
C07006,1983-05-05,11
C07007,1972-09-21,12
C07008,2004-01-10,12
C07009,1994-06-18,12
C07010,1997-12-06,1
C07011,1995-05-13,12
C07012,1956-08-01,4
C07013,1984-07-06,11
C07014,1996-02-19,18
C07015,1978-04-06,10
C07016,1959-11-23,19
C07017,1995-08-21,4
C07018,2004-01-19,12
C07019,1988-06-26,20
C07020,1963-04-23,14
C07021,1973-08-01,11
C07022,1955-08-30,19
C07023,1956-10-30,4
C07024,1969-07-11,4
C07025,1979-01-29,12
C07026,1972-10-17,7
C07027,2006-04-06,15
C07028,1950-02-01,19
C07029,1988-09-01,12
C07030,2001-05-17,11
C07031,1962-05-04,20
C07032,1987-04-25,19
C07033,1973-11-14,8
C07034,1972-05-26,19
C07035,1988-04-14,11
C07036,1952-07-16,4
C07037,1982-08-17,5
C07038,1987-09-20,8
C07039,1972-10-29,2
C07040,1963-04-11,12
C07041,1965-08-23,4
C07042,1982-07-29,19
C07043,1963-11-27,6
C07044,1997-12-24,14
