customer_id,age,region,monthly_income,employment_status
C06070,29,Västra Götalands län,38400,Temporary/Probation/Freelance
C06071,72,Blekinge län,51000,Permanent employment
C06072,39,Stockholms län,41000,Permanent employment
C06073,30,Västra Götalands län,39500,Temporary/Probation/Freelance
C06074,52,Stockholms län,34800,Permanent employment
C06075,36,Kronobergs län,39400,Permanent employment
C06076,22,Kronobergs län,12100,Student
C06077,43,Norrbottens län,47000,Permanent employment
C06078,49,Södermanlands län,53800,Permanent employment
C06079,49,Örebro län,51200,Permanent employment
C06080,43,Stockholms län,12200,Unemployed
C06081,44,Skåne län,67700,Self-employed
C06082,67,Skåne län,16200,Unemployed
C06083,38,Västra Götalands län,14100,Student
C06084,31,Örebro län,43600,Permanent employment
C06085,26,Västra Götalands län,36300,Permanent employment
C06086,52,Västra Götalands län,51900,Permanent employment
C06087,59,Blekinge län,51200,Self-employed
C06088,25,Västra Götalands län,37300,Temporary/Probation/Freelance
C06089,57,Skåne län,53400,Permanent employment
C06090,20,Stockholms län,29200,Temporary/Probation/Freelance
C06091,39,Gävleborgs län,18200,Unemployed
C06092,62,Gävleborgs län,12600,Unemployed
C06093,35,Östergötlands län,41800,Permanent employment
C06094,51,Gävleborgs län,44900,Permanent employment
C06095,31,Västra Götalands län,29900,Parental leave
C06096,62,Kalmar län,53400,Self-employed
C06097,22,Östergötlands län,9500,Unemployed
C06098,65,Västerbottens län,46900,Permanent employment
C06099,33,Västra Götalands län,28800,Temporary/Probation/Freelance
C06100,65,Jönköpings län,12000,Retired
C06101,40,Västra Götalands län,47800,Permanent employment
C06102,63,Skåne län,33800,Retired
C06103,36,Skåne län,18300,Unemployed
C06104,68,Västra Götalands län,23900,Retired
C06105,26,Skåne län,37300,Self-employed
C06106,28,Västra Götalands län,44100,Permanent employment
C06107,46,Gävleborgs län,42000,Permanent employment
C06108,25,Norrbottens län,37700,Permanent employment
C06109,27,Västra Götalands län,56000,Permanent employment
C06110,72,Västernorrlands län,34300,Retired
C06111,69,Västmanlands län,41700,Permanent employment
C06112,38,Södermanlands län,34100,Parental leave
C06113,69,Västernorrlands län,35100,Retired
C06114,50,Stockholms län,48300,Permanent employment
C06115,40,Östergötlands län,37400,Permanent employment
C06116,59,Västra Götalands län,45400,Permanent employment
C06117,60,Skåne län,41400,Permanent employment
C06118,73,Skåne län,22500,Retired
C06119,39,Värmlands län,24600,Temporary/Probation/Freelance
C06120,60,Stockholms län,21200,Temporary/Probation/Freelance
C06121,23,Norrbottens län,7200,Student
C06122,27,Blekinge län,36100,Temporary/Probation/Freelance
C06123,24,Jämtlands län,15000,Student
C06124,76,Kronobergs län,38800,Retired
C06125,70,Hallands län,20600,Retired
C06126,59,Skåne län,31000,Self-employed
C06127,48,Västra Götalands län,51200,Permanent employment
C06128,39,Stockholms län,34700,Permanent employment
C06129,31,Kalmar län,24100,Permanent employment
C06130,35,Stockholms län,51000,Permanent employment
C06131,35,Hallands län,38600,Permanent employment
C06132,55,Västerbottens län,38300,Permanent employment
C06133,46,Stockholms län,49500,Permanent employment
C06134,20,Västra Götalands län,30600,Permanent employment
C06135,24,Västra Götalands län,28200,Permanent employment
C06136,29,Stockholms län,29000,Permanent employment
C06137,43,Uppsala län,41300,Permanent employment
C06138,77,Stockholms län,20500,Retired
C06139,59,Södermanlands län,40200,Permanent employment
C06140,79,Stockholms län,28200,Retired
C06141,51,Jönköpings län,47300,Permanent employment
C06142,40,Jönköpings län,43600,Permanent employment
C06143,26,Örebro län,39000,Permanent employment
C06144,67,Värmlands län,36500,Retired
C06145,59,Värmlands län,45600,Permanent employment
C06146,28,Skåne län,71300,Self-employed
C06147,50,Östergötlands län,41100,Permanent employment
C06148,52,Kalmar län,43700,Permanent employment
C06149,62,Östergötlands län,40800,Permanent employment
C06150,67,Hallands län,26700,Retired
C06151,48,Jämtlands län,48400,Permanent employment
C06152,45,Södermanlands län,12800,Student
C06153,21,Skåne län,4700,Unemployed
C06154,24,Västra Götalands län,5600,Student
C06155,33,Västmanlands län,39800,Permanent employment
C06156,23,Uppsala län,43100,Permanent employment
C06157,64,Södermanlands län,20400,Retired
C06158,64,Dalarnas län,58600,Permanent employment
C06159,26,Stockholms län,28700,Permanent employment
C06160,76,Hallands län,25600,Retired
C06161,30,Västmanlands län,36900,Permanent employment
C06162,41,Västernorrlands län,36100,Self-employed
C06163,30,Stockholms län,14500,Student
C06164,42,Jönköpings län,43600,Self-employed
C06165,33,Uppsala län,18000,Self-employed
C06166,52,Skåne län,31300,Permanent employment
C06167,39,Västra Götalands län,37600,Permanent employment
C06168,72,Norrbottens län,28300,Retired
C06169,21,Skåne län,28600,Permanent employment
C06170,34,Skåne län,45200,Permanent employment
C06171,20,Kalmar län,9300,Student
C06172,62,Stockholms län,44900,Permanent employment
C06173,21,Östergötlands län,20000,Unemployed
C06174,66,Uppsala län,22600,Retired
C06175,47,Värmlands län,58700,Permanent employment
C06176,51,Skåne län,49800,Permanent employment
C06177,53,Södermanlands län,28000,Self-employed
C06178,32,Skåne län,9200,Unemployed
C06179,33,Stockholms län,2800,Student
C06180,40,Stockholms län,45300,Permanent employment
C06181,45,Västmanlands län,33600,Permanent employment
C06182,28,Jämtlands län,50400,Permanent employment
C06183,30,Stockholms län,53700,Permanent employment
C06184,79,Västra Götalands län,12700,Retired
C06185,23,Skåne län,11300,Student
C06186,70,Kronobergs län,12000,Retired
C06187,62,Västra Götalands län,16800,Unemployed
C06188,35,Uppsala län,51600,Permanent employment
C06189,26,Stockholms län,38000,Permanent employment
C06190,26,Stockholms län,40100,Permanent employment
C06191,60,Stockholms län,38400,Permanent employment
C06192,61,Stockholms län,30400,Temporary/Probation/Freelance
C06193,56,Östergötlands län,48000,Permanent employment
C06194,69,Skåne län,22600,Retired
C06195,60,Västra Götalands län,32500,Retired
C06196,28,Östergötlands län,25900,Parental leave
C06197,25,Stockholms län,35800,Permanent employment
C06198,67,Stockholms län,12000,Retired
C06199,34,Gävleborgs län,54300,Permanent employment
C06200,20,Stockholms län,0,Student
C06201,60,Dalarnas län,31700,Retired
C06202,36,Skåne län,48000,Permanent employment
C06203,73,Västernorrlands län,23900,Retired
C06204,58,Kalmar län,10400,Unemployed
C06205,32,Stockholms län,12200,Unemployed
C06206,74,Skåne län,21200,Retired
C06207,31,Hallands län,34300,Permanent employment
C06208,37,Västra Götalands län,30100,Permanent employment
C06209,42,Kalmar län,55500,Self-employed
C06210,23,Stockholms län,34600,Permanent employment
C06211,46,Västra Götalands län,42600,Permanent employment
C06212,29,Västernorrlands län,37700,Permanent employment
C06213,35,Västerbottens län,49000,Permanent employment
C06214,42,Hallands län,35300,Permanent employment
C06215,62,Stockholms län,31700,Permanent employment
C06216,67,Stockholms län,24000,Retired
C06217,25,Örebro län,35700,Permanent employment
C06218,38,Örebro län,37300,Self-employed
C06219,43,Jämtlands län,49200,Permanent employment
C06220,33,Skåne län,35200,Permanent employment
C06221,79,Dalarnas län,27000,Retired
C06222,55,Örebro län,55400,Permanent employment
C06223,31,Hallands län,46800,Temporary/Probation/Freelance
C06224,40,Värmlands län,51100,Permanent employment
C06225,31,Stockholms län,18000,Self-employed
C06226,61,Västra Götalands län,47400,Permanent employment
C06227,32,Västerbottens län,48900,Permanent employment
C06228,72,Stockholms län,25800,Retired
C06229,64,Västra Götalands län,19200,Retired
C06230,36,Östergötlands län,37600,Self-employed
C06231,48,Örebro län,53600,Permanent employment
C06232,68,Västra Götalands län,20200,Retired
C06233,54,Västernorrlands län,38300,Permanent employment
C06234,32,Västra Götalands län,33400,Permanent employment
C06235,37,Kalmar län,46000,Self-employed
C06236,76,Stockholms län,22300,Retired
C06237,57,Värmlands län,31700,Permanent employment
C06238,56,Kalmar län,40000,Permanent employment
C06239,65,Västra Götalands län,19500,Student
C06240,72,Stockholms län,25200,Retired
C06241,78,Gävleborgs län,28200,Retired
C06242,33,Blekinge län,28100,Permanent employment
C06243,53,Västernorrlands län,49700,Permanent employment
C06244,62,Västra Götalands län,42000,Temporary/Probation/Freelance
C06245,59,Stockholms län,45200,Permanent employment
C06246,45,Hallands län,36600,Permanent employment
C06247,33,Gävleborgs län,56500,Self-employed
C06248,70,Värmlands län,29600,Retired
C06249,61,Kalmar län,38100,Permanent employment
C06250,32,Västerbottens län,18300,Unemployed
C06251,49,Uppsala län,48200,Permanent employment
C06252,30,Jönköpings län,24100,Permanent employment
C06253,41,Västra Götalands län,40900,Permanent employment
C06254,21,Stockholms län,8300,Student
C06255,35,Skåne län,44600,Permanent employment
C06256,52,Västra Götalands län,45000,Permanent employment
C06257,49,Västra Götalands län,50500,Permanent employment
C06258,64,Stockholms län,59800,Self-employed
C06259,79,Västra Götalands län,35200,Retired
C06260,26,Skåne län,40400,Permanent employment
C06261,27,Skåne län,48300,Permanent employment
C06262,70,Örebro län,30400,Retired
C06263,34,Stockholms län,46600,Permanent employment
C06264,70,Västra Götalands län,35100,Retired
C06265,72,Västra Götalands län,21500,Retired
C06266,49,Västra Götalands län,13700,Unemployed
C06267,69,Skåne län,12000,Retired
C06268,31,Kronobergs län,38800,Temporary/Probation/Freelance
C06269,44,Kronobergs län,52200,Permanent employment
C06270,59,Västra Götalands län,44000,Permanent employment
C06271,43,Skåne län,50600,Permanent employment
C06272,70,Östergötlands län,31400,Retired
C06273,23,Västra Götalands län,30100,Permanent employment
C06274,52,Västmanlands län,48000,Permanent employment
C06275,49,Stockholms län,44900,Permanent employment
C06276,58,Västerbottens län,42300,Permanent employment
C06277,32,Stockholms län,6600,Student
C06278,44,Skåne län,19700,Self-employed
C06279,73,Skåne län,14900,Retired
C06280,25,Stockholms län,37500,Permanent employment
C06281,67,Västernorrlands län,16100,Retired
C06282,48,Skåne län,38400,Permanent employment
C06283,61,Stockholms län,37300,Permanent employment
C06284,60,Västra Götalands län,21900,Retired
C06285,34,Västra Götalands län,45900,Permanent employment
C06286,54,Västerbottens län,18000,Self-employed
C06287,75,Blekinge län,24200,Retired
C06288,35,Uppsala län,10300,Unemployed
C06289,68,Stockholms län,23600,Retired
C06290,50,Västra Götalands län,40600,Permanent employment
C06291,27,Västra Götalands län,9100,Student
C06292,36,Västerbottens län,18000,Self-employed
C06293,66,Västra Götalands län,26800,Retired
C06294,44,Västernorrlands län,46100,Self-employed
C06295,76,Norrbottens län,25000,Retired
C06296,76,Gotlands län,49800,Permanent employment
C06297,38,Stockholms län,35100,Permanent employment
C06298,25,Stockholms län,25400,Self-employed
C06299,64,Östergötlands län,54600,Permanent employment
C06300,36,Skåne län,48800,Permanent employment
C06301,64,Stockholms län,6300,Unemployed
C06302,36,Östergötlands län,43700,Permanent employment
C06303,48,Östergötlands län,52500,Permanent employment
C06304,58,Stockholms län,82500,Self-employed
C06305,35,Jönköpings län,39300,Parental leave
C06306,41,Stockholms län,36800,Self-employed
C06307,41,Blekinge län,44100,Permanent employment
C06308,44,Stockholms län,32300,Permanent employment
C06309,54,Örebro län,30800,Temporary/Probation/Freelance
C06310,74,Stockholms län,25300,Retired
C06311,35,Dalarnas län,51400,Permanent employment
C06312,52,Hallands län,29600,Permanent employment
C06313,64,Skåne län,36500,Permanent employment
C06314,41,Skåne län,43400,Permanent employment
C06315,41,Jönköpings län,51100,Permanent employment
C06316,75,Stockholms län,21100,Retired
C06317,60,Västra Götalands län,59500,Permanent employment
C06318,48,Västernorrlands län,25600,Self-employed
C06319,62,Jämtlands län,39600,Permanent employment
C06320,21,Västra Götalands län,21300,Temporary/Probation/Freelance
C06321,51,Kalmar län,43600,Permanent employment
C06322,47,Skåne län,15900,Unemployed
C06323,47,Västra Götalands län,46300,Permanent employment
C06324,41,Örebro län,39000,Permanent employment
C06325,27,Jönköpings län,46600,Permanent employment
C06326,29,Västernorrlands län,41000,Temporary/Probation/Freelance
C06327,72,Östergötlands län,19000,Retired
C06328,38,Skåne län,66600,Permanent employment
C06329,51,Västerbottens län,25100,Self-employed
C06330,21,Jämtlands län,30300,Temporary/Probation/Freelance
C06331,21,Västra Götalands län,30300,Permanent employment
C06332,64,Östergötlands län,16000,Retired
C06333,53,Stockholms län,46400,Permanent employment
C06334,50,Stockholms län,44200,Permanent employment
C06335,29,Västra Götalands län,15700,Unemployed
C06336,55,Skåne län,43000,Permanent employment
C06337,25,Skåne län,43600,Permanent employment
C06338,33,Skåne län,42200,Permanent employment
C06339,48,Skåne län,38100,Permanent employment
C06340,35,Skåne län,42900,Permanent employment
C06341,34,Gävleborgs län,32300,Permanent employment
C06342,57,Stockholms län,75000,Self-employed
C06343,60,Värmlands län,17800,Unemployed
C06344,78,Kronobergs län,26200,Retired
C06345,42,Västra Götalands län,48700,Permanent employment
C06346,24,Jämtlands län,9400,Student
C06347,44,Östergötlands län,46100,Permanent employment
C06348,66,Stockholms län,37800,Permanent employment
C06349,52,Stockholms län,40400,Permanent employment
C06350,55,Stockholms län,56100,Self-employed
C06351,22,Västra Götalands län,21400,Temporary/Probation/Freelance
C06352,46,Stockholms län,40100,Permanent employment
C06353,24,Stockholms län,28400,Permanent employment
C06354,54,Västra Götalands län,34400,Permanent employment
C06355,66,Skåne län,18000,Unemployed
C06356,73,Kalmar län,28500,Retired
C06357,49,Skåne län,48000,Permanent employment
C06358,52,Västra Götalands län,8100,Student
C06359,77,Stockholms län,32100,Retired
C06360,58,Skåne län,52400,Self-employed
